,age,type_employer,education,education_num,marital,occupation,relationship,race,sex,capital_gain,capital_loss,hr_per_week,country,pred
6887,21,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,-5.43174461671
6888,27,Private,HS-grad,9,Separated,Other-service,Unmarried,White,Female,0,0,50,United-States,-4.33149669617
6889,38,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,0.0982231879388
6890,25,Private,HS-grad,9,Separated,Other-service,Unmarried,Black,Male,0,0,40,United-States,-5.02430278569
6891,19,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,52,United-States,-5.61436908036
6892,54,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,-0.526863397574
6893,40,Private,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,United-States,-2.85518432047
6894,29,Private,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,-2.93920772612
6895,27,Private,Some-college,10,Never-married,Sales,Not-in-family,Black,Male,0,0,40,United-States,-3.31651045625
6896,32,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,40,United-States,-3.40600860042
6897,32,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,-0.76621422074
6898,33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,1.29830135334
6899,47,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-0.70227520657
6900,63,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,1.04260387603
6901,38,Private,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,36,Philippines,0.995620874118
6902,22,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,14344,0,40,United-States,-3.72450778063
6903,61,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1.42320960174
6904,52,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,United-States,-0.934052138164
6905,38,Private,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,-3.85322180633
6906,31,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,-0.533676606968
6907,21,Private,HS-grad,9,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,-5.13029210548
6908,32,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,United-States,0.974217684767
6909,28,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,-2.62488019386
6910,22,Private,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,35,United-States,-5.13904709129
6911,25,Private,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Female,0,1092,40,Philippines,-2.09943306031
6912,31,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,-1.70154674253
6913,46,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-0.553629116924
6914,46,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,50,United-States,0.71940859946
6915,38,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,Italy,1.1673209019
6916,61,Self-emp-not-inc,11th,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,20,United-States,-1.40771915391
6917,40,Private,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,20,United-States,-2.63078995371
6918,23,Private,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-5.8081024327
6919,63,?,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,2205,40,United-States,-3.2228060144
6920,40,Private,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,-2.57636773018
6921,28,Private,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,-3.19112307496
6922,32,Private,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,45,United-States,-3.45947851692
6923,30,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.554513824405
6924,20,Private,HS-grad,9,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,-6.38755086753
6925,31,Private,Some-college,10,Divorced,Craft-repair,Unmarried,White,Female,0,0,20,United-States,-3.76967767555
6926,32,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1.68121698793
6927,41,Federal-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,-0.872112976576
6928,34,Private,HS-grad,9,Never-married,Other-service,Unmarried,Black,Male,0,0,30,United-States,-4.81269426263
6929,29,Private,10th,6,Divorced,Machine-op-inspct,Not-in-family,Black,Female,0,0,25,United-States,-6.45957083676
6930,25,Private,Some-college,10,Married-spouse-absent,Sales,Unmarried,White,Female,0,0,40,United-States,-3.64948249464
6931,50,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,7688,0,45,United-States,1.44425042907
6932,28,?,Bachelors,13,Never-married,?,Not-in-family,White,Female,0,0,43,United-States,-3.52140117102
6933,55,Private,9th,5,Divorced,Craft-repair,Unmarried,White,Female,99999,0,37,United-States,-4.25128499557
6934,41,Private,Assoc-acdm,12,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,-2.22017578515
6935,46,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,2.94895263613
6936,30,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.815996603445
6937,46,Self-emp-inc,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7298,0,40,?,0.316713470352
6938,40,Private,12th,8,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,-0.542347683065
6939,30,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,-1.18062440662
6940,44,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1.40844635601
6941,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,United-States,-0.914917287702
6942,41,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,2.29523208782
6943,37,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,47,United-States,1.59756198021
6944,21,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,-4.79114001813
6945,33,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,3908,0,40,United-States,-0.245198056692
6946,34,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,3908,0,45,United-States,-0.0311838368088
6947,20,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,45,United-States,-5.95432590427
6948,36,State-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,1876,44,United-States,-1.51330752037
6949,41,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,60,United-States,0.878476112985
6950,25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,United-States,-2.51087236508
6951,44,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,United-States,0.531983029048
6952,17,?,11th,7,Never-married,?,Own-child,White,Male,0,0,18,United-States,-5.3520567122
6953,64,Federal-gov,7th-8th,4,Widowed,Other-service,Unmarried,White,Female,0,0,30,Puerto-Rico,-5.68353675457
6954,30,Private,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,-2.56917440509
6955,35,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,Japan,1.05260024888
6956,25,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,-0.447881752529
6957,45,Self-emp-not-inc,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,-1.30848082615
6958,47,Private,Bachelors,13,Divorced,Craft-repair,Not-in-family,White,Female,0,0,50,United-States,-0.997332170976
6959,22,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,1719,30,United-States,-5.62743386522
6960,41,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,1.54411912368
6961,53,Private,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,2.15283024656
6962,43,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,-2.12836271362
6963,65,?,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,35,United-States,-3.35302991015
6964,60,Self-emp-not-inc,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,50,?,-3.08004952262
6965,24,Local-gov,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,White,Female,0,0,2,United-States,-4.39249783855
6966,49,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-1.04204834124
6967,26,Private,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,-4.66791465936
6968,51,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,United-States,0.00871110814412
6969,44,Self-emp-not-inc,Some-college,10,Separated,Sales,Unmarried,White,Male,0,0,60,United-States,-1.95259541835
6970,44,Private,HS-grad,9,Never-married,Sales,Other-relative,White,Female,0,0,15,United-States,-4.34910986267
6971,46,Private,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,-3.22576838569
6972,25,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,United-States,-4.84297164124
6973,39,Private,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,60,United-States,-2.73203845028
6974,36,Private,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,1617,40,United-States,-3.97493889458
6975,32,Self-emp-not-inc,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,-3.25292101844
6976,59,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,56,United-States,2.39972871171
6977,27,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,0.440763737644
6978,24,Private,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,60,Canada,-3.99485056636
6979,43,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.0379019898755
6980,40,Local-gov,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,-1.98998525844
6981,39,Private,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1.54983653245
6982,21,Private,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,24,United-States,-6.52737858387
6983,17,Private,11th,7,Never-married,Priv-house-serv,Own-child,White,Female,0,0,40,United-States,-6.54731906294
6984,41,Private,11th,7,Divorced,Exec-managerial,Unmarried,White,Female,0,0,36,United-States,-2.97708666342
6985,46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,1.42580421148
6986,30,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,England,-0.52924557873
6987,90,Private,Some-college,10,Separated,Adm-clerical,Own-child,White,Female,0,0,40,Puerto-Rico,-3.32166873048
6988,29,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,-4.36944364411
6989,23,Private,Bachelors,13,Never-married,Other-service,Own-child,Black,Female,0,0,30,United-States,-6.42567334356
6990,33,Private,10th,6,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,-5.73557493496
6991,38,Private,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,Mexico,-2.23232351207
6992,38,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.922580144398
6993,43,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,-2.02193487475
6994,21,Private,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,-4.31513890241
6995,33,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-1.34326297061
6996,65,Private,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,16,United-States,-1.58232093163
6997,56,Private,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,56,United-States,-1.83302492541
6998,38,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2051,40,Poland,-1.42553475967
6999,37,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,39,United-States,1.77441369099
7000,57,Private,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male,0,1887,40,Trinadad&Tobago,-1.41013194969
7001,49,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.727596970519
7002,58,Local-gov,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,-0.927663791896
7003,25,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,-5.34559286409
7004,41,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.657572961599
7005,32,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,United-States,-4.54923442185
7006,47,Private,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Female,0,0,50,Cuba,-1.05376025742
7007,50,Private,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,8,El-Salvador,-4.14670282068
7008,55,Private,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,-3.55346372209
7009,41,Private,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,65,United-States,2.02305498048
7010,33,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,United-States,-0.631357862165
7011,40,Private,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,55,United-States,0.915421697179
7012,47,Self-emp-inc,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,Cuba,-0.331371033047
7013,24,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,39,United-States,-3.26303994583
7014,37,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,39,United-States,-2.46267005329
7015,35,Local-gov,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,-2.66410162057
7016,47,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0.764504832215
7017,41,Federal-gov,Some-college,10,Married-spouse-absent,Adm-clerical,Not-in-family,Black,Male,4650,0,40,United-States,-1.98692988511
7018,39,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,-0.309975713932
7019,64,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2635,0,40,United-States,-0.736117793588
7020,90,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-2.16362567146
7021,47,Private,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,37,Puerto-Rico,-4.39782071187
7022,22,?,HS-grad,9,Never-married,?,Unmarried,Black,Male,0,0,45,United-States,-4.57752115028
7023,43,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,-0.933399775328
7024,47,Private,Assoc-acdm,12,Divorced,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,-2.27787688961
7025,36,?,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,3464,0,30,United-States,-2.09292046804
7026,55,Local-gov,7th-8th,4,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,-4.95420529139
7027,31,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.285546852769
7028,34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,-0.334239349992
7029,44,Private,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,37,United-States,-4.07697757757
7030,51,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,26,United-States,0.970493185313
7031,39,Private,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,-2.38412692029
7032,32,Local-gov,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,-1.96853115038
7033,38,Private,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,-1.75779245803
7034,28,Private,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Male,0,1974,40,United-States,-3.86654234619
7035,19,Private,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,-5.74434737881
7036,38,Private,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,Italy,-1.06256116228
7037,51,Private,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,-0.95286433813
7038,42,Self-emp-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,65,United-States,3.00143872699
7039,40,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2829,0,40,United-States,-0.642366919084
7040,29,Private,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,United-States,-1.51284756773
7041,31,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1740,40,United-States,-0.530632614735
7042,30,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0.855386222746
7043,36,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,-0.674734599513
7044,41,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3103,0,40,United-States,-0.915695335963
7045,47,State-gov,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,48,United-States,1.0182786672
7046,60,Private,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,-3.22096219483
7047,39,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-2.57248948883
7048,19,Self-emp-not-inc,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,20,United-States,-5.77455527543
7049,45,Private,Assoc-acdm,12,Divorced,Tech-support,Unmarried,White,Female,0,0,40,?,-2.09466845843
7050,46,Private,HS-grad,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States,-2.70347557895
7051,41,Local-gov,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,70,United-States,-1.53447786439
7052,51,Private,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,-2.15573613163
7053,42,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,Taiwan,2.38056484042
7054,34,Private,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0,0,45,Mexico,-2.90762906025
7055,47,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,3103,0,40,Philippines,0.332251038611
7056,39,?,10th,6,Widowed,?,Unmarried,White,Female,0,0,15,United-States,-5.43487310971
7057,58,Private,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,38,United-States,-0.945856218844
7058,22,Private,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,-4.46510134963
7059,58,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,25,United-States,-1.75508351691
7060,27,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,-0.601830368627
7061,20,Private,HS-grad,9,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,-6.97883409055
7062,57,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,99999,0,45,United-States,0.0852055664438
7063,33,Private,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-3.11780335566
7064,67,Private,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,United-States,-3.89865236026
7065,35,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,-1.41886788822
7066,21,Local-gov,12th,8,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,20,United-States,-7.42977900455
7067,19,?,Some-college,10,Never-married,?,Own-child,White,Female,0,1602,40,United-States,-5.31083221851
7068,38,Local-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,40,United-States,1.79117813229
7069,39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,0.679812023945
7070,21,Private,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,30,United-States,-7.08569455316
7071,19,Private,7th-8th,4,Never-married,Adm-clerical,Own-child,White,Male,0,0,80,United-States,-5.18982398565
7072,57,Self-emp-not-inc,Some-college,10,Separated,Sales,Not-in-family,White,Male,0,0,35,United-States,-2.47807536341
7073,47,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0.82422563117
7074,33,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1902,50,United-States,0.191257524819
7075,55,Private,HS-grad,9,Widowed,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,-2.69380398723
7076,65,?,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Male,0,0,20,United-States,-1.25947301034
7077,40,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,40,?,1.65820996098
7078,29,Private,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,-4.36944364411
7079,34,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,-1.17048495928
7080,55,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,60,United-States,-0.82711628784
7081,63,Private,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,-2.81294680536
7082,52,Private,9th,5,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,-3.4217953393
7083,29,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,-0.753430366913
7084,25,Private,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,8,United-States,-6.86163831163
7085,62,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,United-States,0.842370210705
7086,49,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,-1.79229694384
7087,60,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,-0.348291401134
7088,31,Private,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,50,United-States,-2.86273048224
7089,52,State-gov,HS-grad,9,Separated,Other-service,Not-in-family,White,Female,0,0,35,United-States,-3.90211440526
7090,43,Private,5th-6th,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,2129,72,?,-2.2745229059
7091,36,Private,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,-0.398388216945
7092,48,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1.00256404848
7093,43,Local-gov,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0.362369377153
7094,19,?,Some-college,10,Never-married,?,Own-child,White,Female,0,0,45,United-States,-4.96383461817
7095,68,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,40,United-States,-2.06420546798
7096,40,State-gov,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,37,United-States,0.266196104981
7097,30,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,80,United-States,1.24021523609
7098,54,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,United-States,1.48214373567
7099,21,Private,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,-4.89847928883
7100,32,?,Bachelors,13,Divorced,?,Not-in-family,White,Male,0,0,50,United-States,-1.88652167654
7101,21,State-gov,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,1602,10,United-States,-5.27278542093
7102,43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,United-States,-1.28436577941
7103,47,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064,0,40,United-States,0.171000866391
7104,23,State-gov,Some-college,10,Never-married,Prof-specialty,Own-child,White,Female,0,0,6,United-States,-5.51092356701
7105,20,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,35,United-States,-6.88463904974
7106,79,?,Assoc-acdm,12,Married-civ-spouse,?,Wife,White,Female,0,0,2,United-States,0.112627249308
7107,39,Private,Bachelors,13,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,0,24,Philippines,-1.63148532004
7108,31,Local-gov,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,-0.976344313642
7109,27,Private,Some-college,10,Never-married,Transport-moving,Not-in-family,White,Male,0,0,48,United-States,-3.54634550635
7110,61,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,-0.0864378045849
7111,39,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0.848638874023
7112,31,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,50,United-States,0.702795086034
7113,31,Private,Some-college,10,Never-married,Adm-clerical,Other-relative,White,Male,0,0,40,United-States,-2.92249819888
7114,37,Private,11th,7,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,-4.2503147616
7115,47,Private,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,7688,0,44,United-States,0.848448419385
7116,40,Local-gov,HS-grad,9,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,?,-2.26547039016
7117,57,?,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,-0.520726267974
7118,28,Local-gov,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,5721,0,40,United-States,-4.29152538626
